0,0,0,1,26,M,Battery,25 - 45,Female,Black,No
0,0,0,1,31,F,Possession of Cocaine,25 - 45,Male,White,Yes
0,0,0,5,24,F,arrest case no charge,Less than 25,Male,White,Yes
0,0,0,0,34,F,Aggravated Assault w/Firearm,25 - 45,Male,White,No
0,0,0,4,48,F,Grand Theft (Motor Vehicle),Greater than 45,Male,Other,Yes
0,0,0,0,55,M,DUI- Enhanced,Greater than 45,Male,White,No
0,0,0,0,51,M,Battery,Greater than 45,Male,White,No
0,0,0,0,43,F,Pos Cannabis W/Intent Sel/Del,25 - 45,Male,Black,No
0,0,0,11,31,F,arrest case no charge,25 - 45,Male,White,Yes
0,1,0,7,25,F,Resist Officer w/Violence,25 - 45,Male,Black,Yes
0,0,0,0,50,F,arrest case no charge,Greater than 45,Male,Other,Yes
0,0,0,0,52,F,Aggravated Assault w/Firearm,Greater than 45,Female,Black,No
0,0,0,0,27,M,Battery,25 - 45,Male,Other,No
0,0,0,0,25,M,Battery,25 - 45,Female,White,No
0,0,0,5,55,F,Felony Petit Theft,Greater than 45,Male,Black,Yes
0,0,0,2,37,F,arrest case no charge,25 - 45,Male,Black,No
0,0,0,6,58,F,Felony Petit Theft,Greater than 45,Male,Black,No
0,0,0,20,28,F,Driving While License Revoked,25 - 45,Male,Black,Yes
0,0,0,1,22,F,Burglary Unoccupied Dwelling,Less than 25,Male,Black,Yes
0,0,0,1,35,F,Grand Theft in the 3rd Degree,25 - 45,Male,Black,Yes
0,0,0,1,42,F,Possession of Cocaine,25 - 45,Male,Black,No
0,0,0,0,24,M,Battery,Less than 25,Female,Black,No
0,0,0,2,23,F,Aggrav Battery w/Deadly Weapon,Less than 25,Female,Black,Yes
0,0,0,1,26,M,Criminal Mischief Damage <$200,25 - 45,Male,Black,No
0,0,0,0,23,F,Agg Fleeing/Eluding High Speed,Less than 25,Male,Other,No
0,0,0,3,29,F,False Imprisonment,25 - 45,Male,White,Yes
1,0,0,1,20,F,Grand Theft in the 3rd Degree,Less than 25,Male,Black,Yes
0,0,0,0,21,M,Grand Theft (Motor Vehicle),Less than 25,Male,White,Yes
0,0,0,3,32,F,Grand Theft (Motor Vehicle),25 - 45,Male,Black,No
0,0,0,0,55,M,Battery,Greater than 45,Female,White,No
0,0,0,0,31,F,Possession of Cocaine,25 - 45,Male,Black,Yes
0,0,0,0,23,M,Driving Under The Influence,Less than 25,Male,Other,No
0,0,0,3,43,M,Battery,25 - 45,Male,Other,Yes
0,0,0,0,37,M,Battery,25 - 45,Female,Other,Yes
0,0,0,1,20,F,Felony Petit Theft,Less than 25,Female,Black,Yes
0,0,0,15,30,M,Battery,25 - 45,Female,Black,Yes
0,0,0,7,49,F,Child Abuse,Greater than 45,Male,Other,Yes
0,0,0,3,28,F,Grand Theft in the 3rd Degree,25 - 45,Male,White,No
2,0,0,20,30,F,Felony Battery w/Prior Convict,25 - 45,Male,Black,Yes
0,0,0,1,38,M,arrest case no charge,25 - 45,Male,Black,No
0,0,0,0,36,F,Possession of Cocaine,25 - 45,Male,White,No
0,0,0,5,51,M,Driving License Suspended,Greater than 45,Male,Black,No
0,0,0,15,31,F,arrest case no charge,25 - 45,Male,Black,No
0,0,0,9,61,F,arrest case no charge,Greater than 45,Male,Black,No
0,0,0,0,27,M,Battery,25 - 45,Male,Black,No
0,0,2,0,20,F,Uttering a Forged Instrument,Less than 25,Male,Black,Yes
1,0,1,5,23,M,Viol Injunct Domestic Violence,Less than 25,Male,White,Yes
0,0,0,9,57,F,Possession of Cocaine,Greater than 45,Male,White,Yes
0,1,0,1,22,M,Reckless Driving,Less than 25,Female,Black,No
0,0,0,0,67,F,Grand Theft in the 3rd Degree,Greater than 45,Male,White,Yes
0,0,0,3,27,F,Introduce Contraband Into Jail,25 - 45,Female,Black,Yes
0,0,0,0,30,F,Computer Pornography,25 - 45,Male,Black,No
0,0,0,5,29,F,Possession of Cannabis,25 - 45,Male,Black,Yes
1,0,0,1,20,F,Attempted Robbery  No Weapon,Less than 25,Male,Black,Yes
0,0,2,4,25,M,Possess Cannabis/20 Grams Or Less,25 - 45,Male,White,No
0,0,0,2,33,F,arrest case no charge,25 - 45,Female,Other,No
0,0,0,1,37,F,arrest case no charge,25 - 45,Male,White,Yes
0,0,0,0,44,F,Uttering a Forged Instrument,25 - 45,Male,Other,No
0,0,0,2,23,F,Possession of Ethylone,Less than 25,Female,Other,Yes
0,0,0,3,31,M,Battery,25 - 45,Male,White,No
0,0,0,15,30,F,Poss Cocaine/Intent To Del/Sel,25 - 45,Male,Black,Yes
0,0,0,1,29,M,Battery,25 - 45,Male,White,No
0,0,0,0,74,M,Lve/Scen/Acc/Veh/Prop/Damage,Greater than 45,Male,White,No
0,0,0,1,20,F,Possession Burglary Tools,Less than 25,Male,Other,Yes
0,0,0,0,28,F,"Poss3,4 Methylenedioxymethcath",25 - 45,Male,White,Yes
0,0,0,1,28,F,Burglary Conveyance Assault/Bat,25 - 45,Male,Black,No
0,0,0,4,44,F,Driving While License Revoked,25 - 45,Male,White,No
0,0,0,0,34,F,Felony Batt(Great Bodily Harm),25 - 45,Male,Other,Yes
0,0,0,8,27,F,arrest case no charge,25 - 45,Male,White,No
0,0,0,1,45,F,Possession Of Methamphetamine,Greater than 45,Female,White,Yes
0,0,0,0,33,M,Battery,25 - 45,Male,Other,No
0,0,0,4,33,F,Possession of Cocaine,25 - 45,Male,Black,No
0,0,0,2,25,M,Unlaw Lic Use/Disply Of Others,25 - 45,Female,White,Yes
0,0,0,0,22,F,Possession of Cocaine,Less than 25,Male,Black,Yes
0,0,1,1,26,F,arrest case no charge,25 - 45,Male,Black,Yes
0,0,0,12,50,M,Battery,Greater than 45,Female,Black,Yes
0,0,0,0,27,F,Pos Cannabis W/Intent Sel/Del,25 - 45,Male,White,No
0,0,0,1,58,M,Possess Cannabis/20 Grams Or Less,Greater than 45,Male,White,No
0,0,0,0,21,F,Possession of Cocaine,Less than 25,Male,Other,Yes
0,0,0,0,33,F,Driving While License Revoked,25 - 45,Male,White,No
0,0,0,3,47,F,Possession Burglary Tools,Greater than 45,Male,Black,No
0,0,0,1,40,F,"Poss 3,4 MDMA (Ecstasy)",25 - 45,Male,Black,Yes
0,0,0,1,41,F,Deliver Cannabis,25 - 45,Male,White,No
0,0,0,1,26,F,arrest case no charge,25 - 45,Male,Black,Yes
0,0,0,1,32,F,False Ownership Info/Pawn Item,25 - 45,Male,Black,Yes
0,0,0,1,36,F,arrest case no charge,25 - 45,Male,White,Yes
0,0,0,1,25,F,Aggravated Battery / Pregnant,25 - 45,Male,Black,No
0,0,0,0,37,F,"Poss3,4 Methylenedioxymethcath",25 - 45,Male,White,No
0,0,0,4,30,F,Burglary Unoccupied Dwelling,25 - 45,Female,Black,No
0,0,0,1,24,M,Lve/Scen/Acc/Veh/Prop/Damage,Less than 25,Male,Black,Yes
0,0,0,7,28,M,Resist/Obstruct W/O Violence,25 - 45,Male,Black,Yes
0,0,0,0,65,F,Fraudulent Use of Credit Card,Greater than 45,Female,White,No
0,0,0,6,35,F,Battery on a Person Over 65,25 - 45,Male,White,Yes
0,0,0,0,31,M,Battery,25 - 45,Male,Black,No
1,0,0,2,23,F,Deliver Cocaine,Less than 25,Male,Black,No
0,0,0,6,32,F,Attempted Burg/Convey/Unocc,25 - 45,Male,White,Yes
0,0,0,0,27,F,Grand Theft in the 3rd Degree,25 - 45,Male,Black,No
0,0,1,11,29,F,Possession of Cocaine,25 - 45,Male,White,Yes
0,0,0,0,20,F,Tampering With Physical Evidence,Less than 25,Male,Other,Yes
0,0,0,0,32,M,Driving License Suspended,25 - 45,Male,White,No
0,0,0,19,31,F,Driving While License Revoked,25 - 45,Male,Black,Yes
0,0,0,4,29,M,Battery,25 - 45,Male,Black,No
0,0,0,2,27,F,arrest case no charge,25 - 45,Male,White,Yes
0,0,0,7,40,F,arrest case no charge,25 - 45,Female,Other,Yes
0,0,0,16,34,F,Possession of Cannabis,25 - 45,Male,Black,Yes
0,0,0,0,28,F,Felony Committing Prostitution,25 - 45,Female,Black,Yes
0,0,0,1,23,F,arrest case no charge,Less than 25,Male,Black,No
0,0,0,0,54,M,Battery,Greater than 45,Male,Black,No
0,0,0,4,41,F,arrest case no charge,25 - 45,Female,Black,Yes
1,0,0,2,22,F,Uttering a Forged Instrument,Less than 25,Male,Black,Yes
0,1,0,1,21,F,Att Burgl Unoccupied Dwel,Less than 25,Male,Black,Yes
5,0,0,10,31,F,arrest case no charge,25 - 45,Male,Black,Yes
0,0,0,3,37,F,Driving While License Revoked,25 - 45,Male,White,No
1,0,0,1,21,F,Burglary Conveyance Unoccup,Less than 25,Male,Black,Yes
0,0,0,0,28,M,DUI Property Damage/Injury,25 - 45,Male,Black,No
0,0,0,1,44,M,Battery,25 - 45,Female,White,Yes
0,0,0,6,56,F,Possession of Cocaine,Greater than 45,Male,Other,Yes
0,0,0,1,35,M,arrest case no charge,25 - 45,Male,Black,No
0,0,0,0,20,F,Aggrav Battery w/Deadly Weapon,Less than 25,Male,Black,Yes
0,0,0,5,25,F,Aggravated Battery / Pregnant,25 - 45,Male,Black,No
0,0,0,6,26,M,Possess Cannabis/20 Grams Or Less,25 - 45,Male,Black,No
0,0,0,1,26,M,Battery,25 - 45,Male,Black,No
0,0,0,7,27,F,Driving While License Revoked,25 - 45,Male,Black,No
0,0,0,13,40,F,arrest case no charge,25 - 45,Male,Black,No
1,0,2,1,21,F,arrest case no charge,Less than 25,Male,Black,Yes
0,0,0,0,35,M,Expired DL More Than 6 Months,25 - 45,Male,White,No
0,0,0,0,36,M,,25 - 45,Male,White,Yes
0,0,1,0,34,F,Aggravated Assault w/Firearm,25 - 45,Male,White,No
0,2,0,15,31,F,Possession of Cocaine,25 - 45,Male,Black,Yes
0,0,0,7,64,M,Expired DL More Than 6 Months,Greater than 45,Female,White,No
0,0,0,2,47,F,Possession of Cocaine,Greater than 45,Male,White,Yes
0,0,0,0,46,F,Delivery of 5-Fluoro PB-22,Greater than 45,Male,Other,No
0,0,0,1,34,F,arrest case no charge,25 - 45,Male,Black,No
0,0,0,3,34,F,arrest case no charge,25 - 45,Male,Black,No
0,0,0,1,39,F,arrest case no charge,25 - 45,Female,Black,No
0,0,0,1,75,F,Poss/Sell/Deliver Clonazepam,Greater than 45,Male,White,Yes
0,0,0,0,59,M,Leaving Acc/Unattended Veh,Greater than 45,Male,White,No
0,0,0,2,21,F,arrest case no charge,Less than 25,Male,White,No
0,0,0,3,33,M,Susp Drivers Lic 1st Offense,25 - 45,Male,White,No
0,0,0,0,27,M,Battery,25 - 45,Male,Black,No
0,0,0,6,42,M,Assault,25 - 45,Male,Other,No
0,1,1,3,30,F,Tampering with a Victim,25 - 45,Male,White,No
0,0,0,2,25,F,Grand Theft in the 3rd Degree,25 - 45,Male,White,No
0,0,0,2,21,F,Grand Theft in the 3rd Degree,Less than 25,Male,White,Yes
0,2,1,3,21,F,Leaving the Scene of Accident,Less than 25,Male,Black,Yes
0,0,0,2,21,F,Grand Theft in the 3rd Degree,Less than 25,Female,Black,Yes
0,0,0,5,28,F,Poss Anti-Shoplifting Device,25 - 45,Female,Black,No
0,0,0,2,24,M,Susp Drivers Lic 1st Offense,Less than 25,Male,Black,Yes
0,0,0,0,66,M,Battery,Greater than 45,Male,White,Yes
0,0,0,1,56,M,Tamper With Witness/Victim/CI,Greater than 45,Male,White,No
0,0,0,1,43,M,DUI Property Damage/Injury,25 - 45,Male,Other,Yes
0,0,1,2,23,F,Poss of Firearm by Convic Felo,Less than 25,Male,White,Yes
0,0,0,9,36,M,Disorderly Intoxication,25 - 45,Male,Black,No
0,0,0,2,26,F,Felony Battery w/Prior Convict,25 - 45,Male,White,No
0,0,0,4,53,F,Possession of Cocaine,Greater than 45,Male,Black,No
0,0,0,0,36,M,Battery,25 - 45,Female,White,No
0,0,0,0,21,F,Grand Theft in the 3rd Degree,Less than 25,Male,Black,Yes
0,0,0,18,46,F,Felony Petit Theft,Greater than 45,Male,Black,Yes
0,0,0,3,30,M,Viol Pretrial Release Dom Viol,25 - 45,Male,Black,Yes
0,0,0,0,24,F,Falsely Impersonating Officer,Less than 25,Male,White,No
0,1,0,8,29,M,Battery,25 - 45,Male,Black,Yes
0,0,0,4,33,M,Battery,25 - 45,Male,Black,Yes
0,0,0,5,41,F,Felony Driving While Lic Suspd,25 - 45,Male,White,No
0,0,0,1,46,F,Felony Batt(Great Bodily Harm),Greater than 45,Female,White,Yes
0,0,1,0,22,F,arrest case no charge,Less than 25,Male,Other,Yes
0,0,0,7,25,F,Burglary Conveyance Unoccup,25 - 45,Male,Black,Yes
0,0,0,0,53,M,Battery,Greater than 45,Male,White,No
0,0,0,0,30,F,arrest case no charge,25 - 45,Male,Other,No
0,0,0,1,21,F,Burglary Conveyance Assault/Bat,Less than 25,Male,White,No
0,0,0,1,32,F,Pos Cannabis W/Intent Sel/Del,25 - 45,Male,White,Yes
0,0,0,4,28,F,Battery on a Person Over 65,25 - 45,Male,Black,Yes
0,0,0,3,23,F,Burglary Conveyance Unoccup,Less than 25,Female,Black,Yes
0,0,0,0,28,F,Grand Theft in the 3rd Degree,25 - 45,Male,White,Yes
0,0,0,1,22,M,Battery,Less than 25,Female,Black,No
0,0,0,2,31,F,Aggravated Battery / Pregnant,25 - 45,Female,Black,Yes
0,0,0,3,29,F,arrest case no charge,25 - 45,Male,Black,Yes
0,0,0,0,46,M,Battery,Greater than 45,Male,White,Yes
0,0,0,0,27,M,Battery,25 - 45,Female,White,Yes
0,0,0,0,37,M,Battery,25 - 45,Male,White,No
0,1,0,11,29,F,arrest case no charge,25 - 45,Female,Black,Yes
0,0,0,1,25,F,Uttering Forged Bills,25 - 45,Male,Black,No
0,0,0,1,26,F,arrest case no charge,25 - 45,Male,White,No
0,0,0,18,33,F,Grand Theft (Motor Vehicle),25 - 45,Male,Black,Yes
0,0,0,7,34,F,Possession of Cocaine,25 - 45,Male,Black,Yes
0,0,0,0,48,F,Aggravated Assault W/dead Weap,Greater than 45,Male,Other,No
0,0,0,0,55,M,DUI Level 0.15 Or Minor In Veh,Greater than 45,Male,White,No
0,0,0,12,27,M,Petit Theft,25 - 45,Female,Black,Yes
0,0,1,7,25,F,Att Burgl Unoccupied Dwel,25 - 45,Male,Black,No
0,0,0,0,54,M,Soliciting For Prostitution,Greater than 45,Male,Black,No
0,0,0,0,51,M,Battery,Greater than 45,Male,White,No
0,0,0,1,25,F,arrest case no charge,25 - 45,Male,Black,No
0,0,0,0,22,F,Grand Theft in the 3rd Degree,Less than 25,Male,Black,No
0,0,0,0,26,M,Criminal Mischief Damage <$200,25 - 45,Male,White,No
0,0,0,0,20,F,Deliver Cannabis 1000FTSch,Less than 25,Male,Black,Yes
0,0,0,12,34,F,Poss Pyrrolidinovalerophenone,25 - 45,Male,Black,Yes
0,0,0,0,67,M,Battery,Greater than 45,Male,Other,No
0,0,0,2,23,F,Sel/Pur/Mfr/Del Control Substa,Less than 25,Male,Other,No
0,0,0,3,58,M,Carry Open/Uncov Bev In Pub,Greater than 45,Male,White,No
0,0,0,1,21,F,Grand Theft in the 3rd Degree,Less than 25,Male,White,No
0,0,0,10,35,M,arrest case no charge,25 - 45,Male,Black,Yes
0,0,0,0,27,M,Battery,25 - 45,Male,White,No
0,0,0,1,26,F,Cash Item w/Intent to Defraud,25 - 45,Male,Black,No
0,0,0,4,40,F,Resist Officer w/Violence,25 - 45,Male,White,No
0,0,0,2,25,F,Escape,25 - 45,Female,White,No
0,0,0,1,33,F,Tamper With Witness/Victim/CI,25 - 45,Male,Black,No
0,0,0,2,49,F,Neglect Child / No Bodily Harm,Greater than 45,Male,Black,No
0,0,0,2,53,F,arrest case no charge,Greater than 45,Male,Black,Yes
0,0,0,4,28,F,Possession of Cocaine,25 - 45,Female,Black,Yes
0,0,0,5,56,F,Possession of Oxycodone,Greater than 45,Male,White,No
0,0,0,2,53,F,Possess/Use Weapon 1 Deg Felon,Greater than 45,Male,White,No
0,0,0,1,28,F,Aggravated Assault W/dead Weap,25 - 45,Male,White,No
0,0,0,2,23,F,Grand Theft in the 3rd Degree,Less than 25,Male,Black,Yes
0,0,0,1,43,M,Susp Drivers Lic 1st Offense,25 - 45,Male,White,No
0,0,0,0,33,F,Sell or Offer for Sale Counterfeit Goods,25 - 45,Male,Other,No
0,0,0,0,23,M,Battery,Less than 25,Male,Black,Yes
0,0,0,16,33,F,Driving While License Revoked,25 - 45,Male,Black,Yes
0,0,0,2,25,F,arrest case no charge,25 - 45,Male,Black,No
0,0,0,24,58,F,Felony Petit Theft,Greater than 45,Male,Black,Yes
0,2,0,7,29,F,Attempted Deliv Control Subst,25 - 45,Male,Black,Yes
0,0,0,1,39,F,"Poss3,4 Methylenedioxymethcath",25 - 45,Male,White,No
0,1,1,1,20,F,Poss Tetrahydrocannabinols,Less than 25,Male,White,Yes
0,0,0,0,62,F,Crim Use of Personal ID Info,Greater than 45,Male,White,No
0,1,1,3,24,F,"Poss3,4 Methylenedioxymethcath",Less than 25,Male,White,Yes
0,0,0,4,36,F,arrest case no charge,25 - 45,Female,White,Yes
0,0,4,4,23,F,Poss Pyrrolidinovalerophenone,Less than 25,Male,White,Yes
0,0,0,0,43,M,Susp Drivers Lic 1st Offense,25 - 45,Male,White,No
0,0,0,1,31,F,Aggravated Battery / Pregnant,25 - 45,Male,Other,Yes
0,0,0,0,31,M,Battery,25 - 45,Male,White,Yes
0,0,0,1,53,F,arrest case no charge,Greater than 45,Male,White,Yes
2,1,0,10,24,M,Susp Drivers Lic 1st Offense,Less than 25,Male,Black,No
0,0,0,2,41,M,Battery,25 - 45,Male,Other,No
0,0,0,7,29,M,Battery,25 - 45,Male,Black,Yes
0,0,0,0,48,F,Possession of Cocaine,Greater than 45,Male,White,No
0,0,0,13,28,F,arrest case no charge,25 - 45,Male,Black,Yes
0,0,0,3,23,F,arrest case no charge,Less than 25,Female,Black,Yes
0,0,0,0,29,M,Poss Of Controlled Substance,25 - 45,Male,White,No
0,0,0,1,57,F,Aggravated Assault w/Firearm,Greater than 45,Male,White,No
0,0,0,0,24,M,Criminal Mischief>$200<$1000,Less than 25,Female,Black,Yes
0,0,0,3,37,F,arrest case no charge,25 - 45,Female,Black,No
0,0,0,1,30,F,Introduce Contraband Into Jail,25 - 45,Male,Black,No
0,0,0,0,38,M,Fail To Obey Police Officer,25 - 45,Female,Black,No
0,0,0,9,26,F,Deliver Cocaine,25 - 45,Male,Black,Yes
0,0,0,6,30,F,Possession of Cocaine,25 - 45,Male,Other,Yes
0,0,0,2,22,F,Battery on Law Enforc Officer,Less than 25,Male,White,Yes
0,0,0,10,58,M,Driving License Suspended,Greater than 45,Male,White,Yes
0,0,0,6,27,F,Felony Petit Theft,25 - 45,Male,Black,Yes
0,0,0,11,50,F,arrest case no charge,Greater than 45,Male,White,Yes
0,0,0,2,52,F,Possession of Cocaine,Greater than 45,Male,Black,Yes
0,0,0,7,35,F,Felony Driving While Lic Suspd,25 - 45,Male,Black,Yes
0,0,3,0,24,F,Poss Contr Subst W/o Prescript,Less than 25,Male,Black,Yes
0,0,0,10,29,F,Driving While License Revoked,25 - 45,Male,Black,Yes
0,0,0,1,35,F,Possession of Cocaine,25 - 45,Male,Black,No
0,0,0,1,45,F,Crim Use of Personal ID Info,Greater than 45,Male,Black,No
0,0,0,1,29,F,Poss Contr Subst W/o Prescript,25 - 45,Female,Other,Yes
0,1,3,7,32,F,Felony Battery w/Prior Convict,25 - 45,Male,Black,Yes
0,0,0,0,21,F,Grand Theft (Motor Vehicle),Less than 25,Male,White,Yes
0,0,0,0,41,F,Aggravated Assault w/Firearm,25 - 45,Male,Black,No
0,0,0,1,21,F,Burglary Dwelling Armed,Less than 25,Male,Black,Yes
0,0,0,3,30,F,Introduce Contraband Into Jail,25 - 45,Female,Black,No
0,0,0,0,35,F,Burglary Structure Unoccup,25 - 45,Male,Other,No
0,0,0,8,41,F,Driving While License Revoked,25 - 45,Male,Black,Yes
0,0,0,0,42,M,Battery,25 - 45,Male,White,No
0,0,0,1,24,F,Burglary Structure Unoccup,Less than 25,Male,Other,No
0,0,0,1,59,M,Battery,Greater than 45,Male,Other,No
0,1,1,7,30,F,Possess Countrfeit Credit Card,25 - 45,Male,Black,Yes
0,0,0,2,24,M,Battery,Less than 25,Female,Black,Yes
0,0,0,8,41,F,Driving While License Revoked,25 - 45,Male,Black,Yes
0,0,0,0,41,F,Grand Theft in the 3rd Degree,25 - 45,Male,White,Yes
0,0,0,4,32,F,Att Tamper w/Physical Evidence,25 - 45,Male,Black,Yes
0,0,0,0,52,F,Driving While License Revoked,Greater than 45,Male,Other,No
0,0,0,1,55,F,Grand Theft in the 3rd Degree,Greater than 45,Male,White,Yes
0,1,0,4,23,F,arrest case no charge,Less than 25,Male,Black,Yes
0,0,0,2,59,M,DUI Level 0.15 Or Minor In Veh,Greater than 45,Male,White,Yes
0,0,0,3,26,F,Neglect Child / No Bodily Harm,25 - 45,Female,Black,Yes
0,0,0,2,31,M,Susp Drivers Lic 1st Offense,25 - 45,Male,Black,No
0,0,0,1,25,F,Possession of Cocaine,25 - 45,Male,Black,Yes
0,0,0,4,38,M,Susp Drivers Lic 1st Offense,25 - 45,Male,Black,Yes
0,1,0,23,43,F,Deliver Cocaine 1000FT Park,25 - 45,Male,Black,No
0,0,0,0,27,M,Fail Register Vehicle,25 - 45,Male,White,Yes
0,0,0,11,41,F,Felony Petit Theft,25 - 45,Male,White,Yes
0,0,0,0,23,F,Deliver Cocaine,Less than 25,Male,Other,No
0,0,0,0,45,F,Att Burgl Unoccupied Dwel,Greater than 45,Male,White,No
0,0,0,15,26,F,arrest case no charge,25 - 45,Male,Black,No
0,0,0,0,49,F,Grand Theft in the 3rd Degree,Greater than 45,Male,White,No
0,1,0,1,20,F,Grand Theft (Motor Vehicle),Less than 25,Male,Black,Yes
0,0,0,1,31,M,Battery,25 - 45,Male,Black,No
0,0,1,1,24,F,Burglary Conveyance Unoccup,Less than 25,Male,White,Yes
0,0,0,2,22,M,Possess Cannabis/20 Grams Or Less,Less than 25,Female,White,No
0,0,0,0,51,M,Viol Injunct Domestic Violence,Greater than 45,Male,Black,Yes
0,0,0,0,33,F,Possession of Cannabis,25 - 45,Male,Black,Yes
0,1,0,10,34,F,arrest case no charge,25 - 45,Male,Black,Yes
0,0,0,15,36,F,arrest case no charge,25 - 45,Male,Black,No
0,0,0,5,32,F,Aggravated Assault W/dead Weap,25 - 45,Female,Black,No
1,0,4,6,22,F,Possession of Cocaine,Less than 25,Male,White,Yes
0,0,1,25,38,M,Assault,25 - 45,Male,Other,Yes
0,0,0,10,33,F,Grand Theft in the 3rd Degree,25 - 45,Male,White,No
0,0,0,1,51,F,Neglect Child / No Bodily Harm,Greater than 45,Male,Other,No
0,0,0,8,57,M,Misuse Of 911 Or E911 System,Greater than 45,Male,Black,Yes
0,0,0,1,27,M,Burglary Unoccupied Dwelling,25 - 45,Male,Black,No
0,0,0,5,25,M,Trespass Structure/Conveyance,25 - 45,Female,Black,No
0,0,0,0,36,M,Battery,25 - 45,Male,Black,Yes
0,1,0,7,23,F,Carrying Concealed Firearm,Less than 25,Male,Black,Yes
0,0,0,5,47,F,Possession of Cocaine,Greater than 45,Male,White,Yes
0,0,0,1,49,M,Felony Battery w/Prior Convict,Greater than 45,Male,White,No
0,0,0,5,31,F,Driving While License Revoked,25 - 45,Male,White,Yes
0,0,0,2,46,F,Grand Theft in the 3rd Degree,Greater than 45,Female,Other,No
0,0,0,1,30,M,Battery,25 - 45,Male,Other,Yes
0,0,0,1,32,M,Battery,25 - 45,Female,Black,No
0,0,0,0,61,M,DUI Level 0.15 Or Minor In Veh,Greater than 45,Male,Other,No
0,0,0,0,51,F,Criminal Mischief,Greater than 45,Male,Black,Yes
0,0,0,13,46,F,arrest case no charge,Greater than 45,Male,Black,Yes
0,0,0,0,40,M,Driving License Suspended,25 - 45,Female,White,No
0,0,0,0,30,M,Battery,25 - 45,Female,Black,No
0,0,0,1,59,M,Battery,Greater than 45,Male,Black,No
0,0,0,4,36,M,Battery,25 - 45,Female,White,Yes
0,0,0,1,20,F,Possession Of Heroin,Less than 25,Female,White,No
0,0,0,0,21,M,Disrupting School Function,Less than 25,Male,Black,Yes
0,0,0,0,59,M,DUI Property Damage/Injury,Greater than 45,Male,Black,No
0,0,0,0,29,F,Felony Battery,25 - 45,Male,White,No
0,0,0,0,24,M,Exposes Culpable Negligence,Less than 25,Female,Black,No
0,0,0,0,69,M,Aggravated Assault W/dead Weap,Greater than 45,Male,White,No
0,0,0,0,21,F,Possession of Cocaine,Less than 25,Male,Black,Yes
0,0,0,8,53,M,Viol Injunct Domestic Violence,Greater than 45,Male,White,No
0,0,0,11,36,M,Battery,25 - 45,Male,White,Yes
0,0,0,0,32,M,Battery,25 - 45,Male,White,No
0,0,0,11,28,F,Neglect Child / No Bodily Harm,25 - 45,Male,Black,Yes
0,0,0,3,47,F,Poss Pyrrolidinovalerophenone,Greater than 45,Male,Black,Yes
0,0,0,0,20,F,Corrupt Public Servant,Less than 25,Male,Other,Yes
0,0,0,3,26,M,Poss Of Controlled Substance,25 - 45,Male,Black,Yes
0,0,0,0,38,F,Child Abuse,25 - 45,Female,White,No
0,0,0,1,31,M,Driving License Suspended,25 - 45,Male,Black,No
0,0,0,0,25,F,arrest case no charge,25 - 45,Male,White,Yes
0,0,0,0,22,F,Burglary Unoccupied Dwelling,Less than 25,Male,Black,Yes
0,0,0,5,40,F,arrest case no charge,25 - 45,Male,Black,Yes
0,0,0,0,55,F,Possession of Cocaine,Greater than 45,Male,White,No
0,0,0,2,29,F,Grand Theft in the 3rd Degree,25 - 45,Male,White,No
0,0,0,1,21,F,Bribery Athletic Contests,Less than 25,Male,Black,Yes
0,0,0,0,54,M,Battery,Greater than 45,Male,White,No
0,0,0,0,31,F,Del of JWH-250 2-Methox 1-Pentyl,25 - 45,Male,White,No
0,0,0,1,25,M,Battery,25 - 45,Female,Black,Yes
0,0,2,3,24,F,Tamper With Witness/Victim/CI,Less than 25,Male,White,Yes
0,0,0,0,23,F,Possession Of Methamphetamine,Less than 25,Male,White,No
0,1,0,13,26,M,Driving License Suspended,25 - 45,Male,Black,Yes
0,0,0,4,40,M,arrest case no charge,25 - 45,Female,Black,No
0,0,0,2,27,F,Robbery / Weapon,25 - 45,Male,Black,No
0,0,0,6,37,M,Battery,25 - 45,Male,Other,No
0,0,0,2,51,M,Battery,Greater than 45,Female,Other,No
0,0,0,36,53,F,Corrupt Public Servant,Greater than 45,Male,White,Yes
0,0,0,4,23,F,arrest case no charge,Less than 25,Male,Black,No
0,0,0,0,24,F,Possession Burglary Tools,Less than 25,Male,Black,No
0,0,0,1,58,F,arrest case no charge,Greater than 45,Male,White,No
0,0,0,11,26,F,arrest case no charge,25 - 45,Male,White,No
0,0,0,0,28,F,arrest case no charge,25 - 45,Female,Other,No
0,0,0,0,34,F,Felony Battery w/Prior Convict,25 - 45,Male,Black,Yes
0,0,0,0,27,M,Battery,25 - 45,Female,Black,No
0,0,0,7,36,F,Possession of Cocaine,25 - 45,Male,Black,Yes
0,0,0,3,32,M,Resist/Obstruct W/O Violence,25 - 45,Male,Black,No
0,0,0,0,22,F,Grand Theft in the 3rd Degree,Less than 25,Male,Black,Yes
0,0,0,7,28,M,Resist/Obstruct W/O Violence,25 - 45,Male,Black,No
0,0,0,9,30,M,Petit Theft,25 - 45,Male,White,Yes
0,1,0,3,22,F,Grand Theft in the 3rd Degree,Less than 25,Male,Black,Yes
0,0,0,0,20,F,Fraudulent Use of Credit Card,Less than 25,Female,White,Yes
0,0,0,1,25,M,Battery,25 - 45,Male,Black,Yes
4,0,1,14,47,F,Grand Theft in the 3rd Degree,Greater than 45,Male,Black,Yes
