1.16,1.55,68.0,617.368406,3.0,2.0,32.0,2.7,No,Male,White,Passed
-0.2,-0.64,69.0,793.6841900000001,5.0,4.0,40.0,3.2,No,Female,White,Passed
-0.27,-0.57,69.0,657.368406,3.0,4.0,32.0,3.1,No,Male,White,Failed_or_not_attempted
2.29,1.36,67.0,683.157879,6.0,1.0,33.0,3.2,No,Male,White,Passed
-0.98,-0.48,54.0,577.3684059999999,4.0,4.0,32.0,2.3,No,Male,White,Failed_or_not_attempted
0.4,1.31,68.0,869.473663,4.0,3.0,41.0,3.8,No,Male,White,Passed
0.0,0.0,68.0,825.263136,5.0,5.0,42.0,3.2,No,Male,White,Failed_or_not_attempted
0.0,0.0,61.0,466.842095,5.0,3.0,25.0,2.3,No,Male,Black,Failed_or_not_attempted
-0.57,0.0,68.0,670.526298,3.0,4.0,36.0,2.6,No,Male,White,Passed
2.24,1.46,57.0,785.7894535,5.0,4.0,39.5,3.2,No,Male,White,Passed
0.83,1.02,68.0,740.526298,4.0,3.0,36.0,3.3,No,Male,White,Passed
0.36,0.0,68.0,869.473663,6.0,4.0,41.0,3.8,No,Male,White,Passed
-0.8,-1.09,65.0,442.105257,5.0,2.0,19.0,3.0,No,Male,Black,Failed_or_not_attempted
0.75,0.41,68.0,853.68419,4.0,3.0,40.0,3.8,No,Female,White,Passed
-0.84,-0.77,69.0,674.736825,3.0,4.0,35.0,2.8,No,Female,White,Passed
1.08,0.81,62.0,805.263136,5.0,2.0,42.0,3.0,No,Female,White,Passed
1.03,2.05,65.0,727.894717,3.0,2.0,39.0,2.7,No,Male,White,Passed
-1.64,-1.76,65.0,855.263136,5.0,4.0,42.0,3.5,No,Female,White,Passed
-0.64,-1.41,69.0,811.052609,5.0,5.0,43.0,2.9,No,Male,Other,Passed
-0.78,-0.78,69.0,723.68419,4.0,1.0,40.0,2.5,No,Male,Black,Passed
-0.46,-1.07,69.0,703.157879,4.0,4.0,33.0,3.4,No,Female,White,Passed
-1.52,-1.59,68.0,554.210514,3.0,3.0,28.0,2.7,No,Male,Black,Failed_or_not_attempted
0.0,0.0,62.0,658.9473519999999,3.0,2.0,34.0,2.8,Yes,Male,White,Failed_or_not_attempted
0.89,0.82,70.0,767.894717,4.0,4.0,39.0,3.1,No,Female,White,Passed
1.57,1.26,55.0,495.7894639,3.0,2.0,24.3,2.7,No,Female,White,Passed
0.0,0.0,63.0,818.421028,4.0,2.0,46.0,2.5,No,Male,White,Passed
-0.6,-0.6,69.0,760.526298,5.0,4.0,36.0,3.5,No,Female,White,Passed
0.67,1.0,69.0,678.9473519999999,2.0,4.0,34.0,3.0,No,Male,White,Passed
-0.39,-0.64,68.0,653.157879,2.0,3.0,33.0,2.9,No,Female,White,Passed
1.23,1.57,67.0,817.894717,4.0,4.0,39.0,3.6,No,Female,White,Passed
0.67,1.57,64.0,595.2631425,3.0,3.0,32.5,2.4,No,Male,White,Passed
0.85,1.54,61.0,806.3157709999999,3.0,3.0,37.0,3.8,No,Female,White,Passed
-1.17,-1.33,67.0,799.473663,3.0,3.0,41.0,3.1,No,Male,White,Passed
0.98,1.14,68.0,687.3684059999999,3.0,4.0,32.0,3.4,No,Male,White,Passed
0.62,0.43,63.0,835.2631359999999,3.0,4.0,42.0,3.3,No,Female,White,Passed
-0.71,-0.05,63.0,855.263136,3.0,3.0,42.0,3.5,No,Female,White,Failed_or_not_attempted
-0.56,-1.04,63.0,730.526298,5.0,3.0,36.0,3.2,No,Male,White,Passed
0.01,-0.29,60.0,581.052622,4.0,3.0,24.0,3.6,No,Female,Black,Passed
0.59,0.73,69.0,879.473663,4.0,3.0,41.0,3.9,No,Female,Other,Passed
-0.11,-0.09,67.0,661.578933,1.0,3.0,31.0,3.3,No,Female,White,Passed
-1.03,-1.07,69.0,802.105244,4.0,3.0,38.0,3.6,No,Female,White,Passed
-0.32,-0.14,68.0,787.8947169999999,3.0,3.0,39.0,3.3,No,Female,Other,Passed
-0.14,0.0,69.0,730.526298,4.0,5.0,36.0,3.2,No,Female,White,Failed_or_not_attempted
0.0,0.0,69.0,911.052609,5.0,3.0,43.0,3.9,No,Male,White,Failed_or_not_attempted
1.04,1.25,64.0,667.368406,3.0,4.0,32.0,3.2,No,Female,Other,Passed
0.0,-0.82,60.0,774.736825,4.0,3.0,35.0,3.8,Yes,Male,White,Passed
1.24,0.9,70.0,796.842082,5.0,3.0,44.0,2.6,No,Male,Other,Passed
0.0,0.0,67.0,969.999974,6.0,5.0,48.0,3.7,No,Male,Other,Passed
1.38,1.54,69.0,782.105244,3.0,3.0,38.0,3.4,No,Male,White,Passed
0.5,0.2,69.0,784.736825,3.0,3.0,35.0,3.9,No,Female,White,Passed
0.41,0.5,65.0,672.105244,3.0,5.0,38.0,2.3,No,Male,White,Passed
-0.37,-0.13,60.0,588.4210410000001,3.0,3.0,27.0,3.2,No,Male,White,Passed
0.07,-0.07,59.0,730.526298,3.0,4.0,36.0,3.2,Yes,Female,White,Failed_or_not_attempted
0.08,-0.15,58.0,525.263149,1.0,3.0,23.0,3.2,No,Female,Black,Passed
-0.72,-1.4,69.0,855.263136,5.0,4.0,42.0,3.5,No,Female,White,Passed
0.18,0.25,69.0,661.578933,2.0,3.0,31.0,3.3,No,Female,White,Passed
0.53,-0.5,65.0,726.315771,3.0,3.0,37.0,3.0,No,Male,Other,Passed
-0.79,-1.11,68.0,796.315771,4.0,4.0,37.0,3.7,No,Female,White,Passed
0.0,-1.59,66.0,602.631568,5.0,3.0,26.0,3.5,No,Female,Other,Passed
2.19,1.84,58.0,902.631555,4.0,3.0,45.0,3.5,No,Female,White,Passed
-0.34,0.0,67.0,838.4210319,6.0,4.0,40.3,3.6,No,Male,White,Passed
0.56,0.32,66.0,499.4736721,1.0,3.0,27.7,2.2,No,Male,Other,Passed
1.06,0.55,69.0,849.473663,4.0,5.0,41.0,3.6,No,Male,White,Passed
0.42,0.76,66.0,795.2631359999999,3.0,3.0,42.0,2.9,No,Male,White,Passed
0.35,0.13,69.0,812.105244,4.0,2.0,38.0,3.7,No,Female,White,Passed
0.34,-0.49,58.0,807.8947169999999,3.0,4.0,39.0,3.5,No,Male,White,Passed
0.24,0.34,67.0,852.6315549999999,3.0,3.0,45.0,3.0,No,Female,White,Passed
-0.04,-0.88,68.0,894.210501,4.0,4.0,47.0,3.1,No,Male,White,Passed
-1.55,-1.61,65.0,654.210514,5.0,3.0,28.0,3.7,No,Male,White,Failed_or_not_attempted
1.06,0.99,68.0,754.736825,4.0,4.0,35.0,3.6,No,Female,White,Passed
-0.67,-0.69,57.0,886.842082,6.0,4.0,44.0,3.5,No,Male,White,Passed
-1.05,-0.52,68.0,821.052609,4.0,4.0,43.0,3.0,No,Male,White,Passed
1.97,2.19,69.0,782.105244,3.0,3.0,38.0,3.4,No,Female,White,Passed
0.08,-0.04,46.0,660.526298,3.0,3.0,36.0,2.5,No,Female,White,Passed
0.06,-0.1,67.0,817.894717,3.0,4.0,39.0,3.6,No,Female,White,Passed
1.36,1.21,69.0,744.736825,4.0,3.0,35.0,3.5,No,Male,White,Passed
0.58,0.64,54.0,871.052609,5.0,3.0,43.0,3.5,No,Female,White,Passed
1.59,2.0,66.0,922.631555,4.0,3.0,45.0,3.7,No,Female,White,Passed
-0.32,0.04,67.0,663.6841965,5.0,4.0,30.5,3.4,No,Female,Other,Passed
-1.04,-1.21,53.0,631.578933,3.0,4.0,31.0,3.0,No,Female,White,Failed_or_not_attempted
-0.93,-1.18,59.0,649.4736695,6.0,4.0,31.5,3.1,No,Female,White,Passed
0.07,-0.6,70.0,869.473663,5.0,4.0,41.0,3.8,No,Male,Other,Passed
-0.24,-0.24,68.0,638.947352,3.0,4.0,34.0,2.6,No,Male,White,Passed
-0.57,-0.6,56.0,872.6315549999999,3.0,3.0,45.0,3.2,No,Female,White,Passed
-1.18,-0.65,68.0,806.3157709999999,3.0,3.0,37.0,3.8,Yes,Female,White,Passed
0.65,0.32,57.0,688.947352,3.0,4.0,34.0,3.1,Yes,Female,White,Passed
0.28,0.0,70.0,886.842082,4.0,2.0,44.0,3.5,No,Male,White,Failed_or_not_attempted
0.51,0.43,68.0,714.736825,2.0,4.0,35.0,3.2,No,Male,White,Passed
1.59,1.9,47.0,633.157879,3.0,4.0,33.0,2.7,No,Female,White,Passed
0.57,-0.35,66.0,633.157879,2.0,4.0,33.0,2.7,No,Male,White,Passed
0.26,0.0,68.0,881.052609,6.0,4.0,43.0,3.6,No,Female,White,Passed
-0.23,-0.9,53.0,653.157879,3.0,5.0,33.0,2.9,No,Female,White,Failed_or_not_attempted
1.17,1.13,66.0,712.105244,3.0,2.0,38.0,2.7,No,Male,Black,Passed
0.81,0.83,65.0,786.315771,3.0,2.0,37.0,3.6,No,Female,White,Passed
-0.23,-0.46,68.0,784.736825,4.0,3.0,35.0,3.9,No,Male,White,Failed_or_not_attempted
0.65,0.35,66.0,736.315771,5.0,4.0,37.0,3.1,No,Male,White,Passed
-0.79,-0.57,55.0,723.157879,4.0,2.0,33.0,3.6,No,Female,White,Passed
-1.04,-1.22,67.0,700.526298,3.0,3.0,36.0,2.9,No,Male,White,Passed
-0.81,-1.13,62.0,592.631568,3.0,3.0,26.0,3.4,No,Male,White,Passed
0.5,0.9,62.0,743.157879,4.0,4.0,33.0,3.8,Yes,Female,White,Passed
-1.15,-1.0,63.0,612.631568,3.0,3.0,26.0,3.6,No,Male,Other,Passed
0.37,0.03,59.0,634.736825,4.0,2.0,35.0,2.4,No,Male,White,Passed
0.22,0.42,69.0,936.842082,6.0,3.0,44.0,4.0,No,Female,Other,Passed
-0.76,-0.89,69.0,720.526298,4.0,5.0,36.0,3.1,No,Female,White,Passed
0.18,0.82,66.0,746.315771,4.0,4.0,37.0,3.2,No,Male,White,Passed
0.14,-0.08,65.0,696.315771,5.0,2.0,37.0,2.7,No,Male,White,Passed
-0.29,-0.85,67.0,669.4736669,5.0,4.0,35.3,2.7,No,Male,White,Passed
1.19,1.31,59.0,733.157879,3.0,4.0,33.0,3.7,No,Female,White,Passed
0.52,0.86,59.0,807.8947169999999,5.0,2.0,39.0,3.5,Yes,Male,White,Passed
-0.51,-0.34,69.0,715.2631425,4.0,3.0,32.5,3.6,No,Female,White,Passed
1.25,1.02,67.0,845.2631359999999,3.0,3.0,42.0,3.4,No,Female,White,Passed
-0.09,0.0,45.0,744.736825,4.0,2.0,35.0,3.5,Yes,Male,White,Failed_or_not_attempted
-0.4,-0.61,68.0,714.736825,3.0,3.0,35.0,3.2,No,Female,White,Failed_or_not_attempted
0.65,0.59,67.0,736.315771,4.0,4.0,37.0,3.1,No,Male,White,Passed
0.35,0.53,65.0,934.210501,4.0,4.0,47.0,3.5,No,Female,White,Passed
0.01,0.45,61.0,713.157879,3.0,5.0,33.0,3.5,No,Female,Other,Passed
-0.65,-1.04,69.0,724.736825,2.0,5.0,35.0,3.3,No,Male,Other,Failed_or_not_attempted
0.0,0.0,64.0,748.947352,4.0,2.0,34.0,3.7,No,Female,Other,Failed_or_not_attempted
-0.51,-1.36,65.0,775.263136,3.0,4.0,42.0,2.7,No,Female,White,Failed_or_not_attempted
-0.39,-1.34,58.0,631.578933,3.0,3.0,31.0,3.0,No,Female,White,Failed_or_not_attempted
-0.91,-1.31,68.0,567.368406,1.0,2.0,32.0,2.2,No,Male,Black,Failed_or_not_attempted
0.6,1.03,66.0,689.4736694999999,5.0,4.0,31.5,3.5,No,Female,White,Passed
0.01,-0.39,68.0,673.157879,3.0,4.0,33.0,3.1,No,Male,White,Passed
0.37,1.04,67.0,721.578933,3.0,3.0,31.0,3.9,No,Female,White,Passed
-0.85,-0.82,67.0,847.3683994999999,5.0,3.0,41.5,3.5,No,Male,White,Failed_or_not_attempted
-1.25,-1.83,67.0,641.578933,4.0,3.0,31.0,3.1,No,Male,Black,Passed
0.49,0.73,69.0,878.421028,5.0,5.0,46.0,3.1,No,Male,White,Passed
0.0,0.0,69.0,653.157879,1.0,3.0,33.0,2.9,No,Male,White,Passed
-0.24,0.11,67.0,746.315771,3.0,4.0,37.0,3.2,No,Female,White,Passed
-0.99,-0.7,69.0,592.631568,4.0,5.0,26.0,3.4,No,Male,Other,Failed_or_not_attempted
-2.5,-1.89,63.0,696.315771,4.0,4.0,37.0,2.7,Yes,Male,Other,Passed
0.16,0.49,69.0,733.6841900000001,3.0,3.0,40.0,2.6,No,Female,White,Passed
0.94,1.03,69.0,651.578933,3.0,4.0,31.0,3.2,No,Male,White,Passed
-0.67,-0.75,61.0,692.105244,4.0,3.0,38.0,2.5,Yes,Male,Other,Failed_or_not_attempted
-0.17,-0.41,69.0,740.526298,5.0,5.0,36.0,3.3,No,Female,Other,Passed
0.14,-0.8,68.0,762.105244,3.0,3.0,38.0,3.2,No,Male,White,Passed
0.55,0.48,67.0,797.8947169999999,3.0,4.0,39.0,3.4,No,Male,White,Passed
-0.44,-0.43,69.0,721.0526155,4.0,4.0,33.5,3.5,No,Female,Other,Passed
-1.97,-2.47,64.0,904.210501,3.0,3.0,47.0,3.2,No,Male,White,Failed_or_not_attempted
-0.92,-0.67,69.0,683.157879,5.0,4.0,33.0,3.2,No,Male,White,Passed
-0.35,0.18,46.0,753.157879,3.0,3.0,33.0,3.9,Yes,Female,White,Passed
0.06,-0.48,65.0,605.78946,2.0,4.0,30.0,2.9,No,Male,White,Failed_or_not_attempted
-1.42,-1.29,66.0,658.9473519999999,3.0,4.0,34.0,2.8,No,Female,White,Failed_or_not_attempted
0.77,0.23,66.0,773.68419,6.0,4.0,40.0,3.0,No,Male,White,Passed
-0.92,-1.02,69.0,807.8947169999999,4.0,4.0,39.0,3.5,No,Male,White,Passed
1.74,1.12,69.0,827.894717,3.0,4.0,39.0,3.7,No,Female,White,Passed
0.0,0.0,69.0,703.157879,3.0,3.0,33.0,3.4,Yes,Male,White,Failed_or_not_attempted
-0.5,-0.71,68.0,905.263136,6.0,4.0,42.0,4.0,No,Female,White,Passed
1.13,1.47,59.0,664.736825,2.0,3.0,35.0,2.7,No,Male,White,Passed
0.0,0.0,68.0,685.2631425,5.0,4.0,32.5,3.3,No,Female,Other,Failed_or_not_attempted
0.95,1.29,69.0,885.2631359999999,5.0,4.0,42.0,3.8,No,Male,White,Passed
0.84,0.53,57.0,756.3157709999999,1.0,2.0,37.0,3.3,No,Female,White,Passed
-1.3,-1.26,68.0,948.421028,6.0,4.0,46.0,3.8,No,Male,White,Passed
-1.09,-0.65,56.0,657.368406,3.0,3.0,32.0,3.1,No,Male,White,Passed
2.22,2.53,67.0,916.842082,2.0,3.0,44.0,3.8,No,Male,White,Passed
0.5,0.52,69.0,815.263136,3.0,4.0,42.0,3.1,No,Female,White,Passed
0.89,0.55,69.0,726.315771,3.0,4.0,37.0,3.0,No,Female,White,Passed
0.0,0.0,66.0,851.052609,6.0,4.0,43.0,3.3,No,Female,White,Passed
0.11,-0.58,69.0,772.105244,3.0,5.0,38.0,3.3,No,Female,White,Passed
0.67,1.14,69.0,812.105244,5.0,4.0,38.0,3.7,No,Male,White,Passed
0.46,0.43,68.0,783.6841900000001,3.0,4.0,40.0,3.1,No,Female,White,Passed
0.0,-0.34,67.0,640.526298,3.0,5.0,36.0,2.3,No,Male,White,Passed
0.0,0.0,0.0,723.157879,3.0,2.0,33.0,3.6,No,Female,Other,Failed_or_not_attempted
0.67,0.76,67.0,866.842082,6.0,3.0,44.0,3.3,No,Male,White,Passed
0.19,0.43,66.0,813.1578724999999,5.0,4.0,42.5,3.0,No,Male,White,Passed
0.0,0.0,55.0,569.999987,2.0,4.0,29.0,2.7,Yes,Female,White,Failed_or_not_attempted
0.56,0.33,63.0,760.526298,4.0,2.0,36.0,3.5,No,Male,White,Passed
-1.45,-1.34,46.0,527.3684125,3.0,5.0,22.5,3.3,No,Female,White,Failed_or_not_attempted
-1.31,-2.39,64.0,569.473676,3.0,2.0,22.0,3.8,No,Female,Other,Failed_or_not_attempted
-0.92,-0.42,68.0,650.526298,2.0,5.0,36.0,2.4,No,Male,White,Passed
-0.2,0.16,62.0,703.157879,4.0,2.0,33.0,3.4,No,Male,White,Passed
1.26,1.48,66.0,682.105244,3.0,4.0,38.0,2.4,No,Male,White,Passed
0.73,0.67,64.0,655.78946,3.0,4.0,30.0,3.4,No,Female,White,Passed
0.14,0.18,55.0,746.315771,3.0,2.0,37.0,3.2,No,Female,White,Passed
1.2,0.41,69.0,791.052609,3.0,4.0,43.0,2.7,No,Male,White,Passed
1.23,0.54,68.0,783.6841900000001,5.0,4.0,40.0,3.1,No,Male,White,Passed
-2.27,0.0,55.0,715.78946,6.0,1.0,30.0,4.0,No,Male,Other,Failed_or_not_attempted
0.49,0.61,66.0,757.8947169999999,4.0,3.0,39.0,3.0,No,Female,White,Passed
-0.37,-0.98,69.0,783.6841900000001,5.0,5.0,40.0,3.1,No,Male,White,Passed
-0.72,0.0,56.0,421.5789395,3.0,2.0,21.5,2.4,No,Male,Black,Passed
-1.09,-1.51,67.0,837.8947169999999,4.0,4.0,39.0,3.8,No,Female,White,Passed
-0.78,-0.9,67.0,757.8947169999999,5.0,3.0,39.0,3.0,No,Male,White,Passed
1.4,1.53,69.0,914.210501,4.0,4.0,47.0,3.3,No,Female,White,Passed
0.19,0.37,64.0,832.105244,4.0,4.0,38.0,3.9,No,Female,White,Passed
-1.28,-1.36,67.0,680.526298,3.0,3.0,36.0,2.7,No,Female,Other,Passed
-0.4,-0.64,69.0,609.999987,2.0,4.0,29.0,3.1,No,Female,White,Passed
-0.87,-1.22,0.0,734.736825,6.0,4.0,35.0,3.4,No,Female,White,Passed
-1.28,-1.34,68.0,554.210514,5.0,2.0,28.0,2.7,No,Male,Other,Failed_or_not_attempted
0.68,1.47,69.0,693.157879,3.0,4.0,33.0,3.3,No,Female,White,Passed
-0.52,-1.36,68.0,855.263136,6.0,5.0,42.0,3.5,No,Male,White,Passed
0.39,0.67,61.0,740.526298,3.0,3.0,36.0,3.3,No,Female,White,Passed
-0.24,-0.25,68.0,746.315771,3.0,4.0,37.0,3.2,No,Female,White,Passed
2.22,2.33,60.0,866.842082,4.0,1.0,44.0,3.3,Yes,Female,White,Passed
-0.56,-0.09,68.0,710.526298,3.0,4.0,36.0,3.0,No,Female,White,Passed
1.22,0.87,68.0,924.210501,5.0,3.0,47.0,3.4,No,Male,Other,Passed
0.37,0.14,67.0,654.736825,3.0,4.0,35.0,2.6,No,Male,White,Passed
-0.87,-1.22,69.0,753.68419,4.0,3.0,40.0,2.8,No,Male,White,Failed_or_not_attempted
1.21,0.83,68.0,785.2631359999999,4.0,4.0,42.0,2.8,No,Female,White,Passed
0.0,0.0,64.0,770.526298,3.0,2.0,36.0,3.6,No,Male,White,Failed_or_not_attempted
-0.18,-0.75,68.0,892.6315549999999,5.0,4.0,45.0,3.4,No,Female,White,Passed
0.4,0.63,70.0,792.105244,4.0,4.0,38.0,3.5,No,Female,White,Passed
0.86,0.84,67.0,882.6315549999999,5.0,4.0,45.0,3.3,No,Female,White,Passed
-0.11,-0.22,69.0,760.526298,4.0,4.0,36.0,3.5,No,Male,White,Passed
-0.58,-1.04,68.0,502.1052505,3.0,2.0,28.5,2.1,No,Female,Black,Passed
-0.12,-0.65,68.0,686.3157749,3.0,2.0,31.3,3.5,No,Female,White,Passed
0.42,0.0,60.0,599.4736695,2.0,3.0,31.5,2.6,No,Male,White,Passed
-0.29,0.32,65.0,740.526298,3.0,4.0,36.0,3.3,No,Female,White,Failed_or_not_attempted
-0.44,-1.0,68.0,666.3157709999999,3.0,4.0,37.0,2.4,No,Male,Other,Failed_or_not_attempted
1.01,1.19,68.0,787.8947169999999,2.0,4.0,39.0,3.3,No,Male,White,Passed
-1.97,0.0,69.0,849.473663,3.0,4.0,41.0,3.6,No,Male,White,Failed_or_not_attempted
-1.42,-2.18,68.0,537.8947234999999,4.0,4.0,29.5,2.3,No,Male,Black,Failed_or_not_attempted
2.26,0.94,62.0,665.2631425,5.0,3.0,32.5,3.1,Yes,Male,White,Passed
-0.45,-0.67,63.0,760.526298,3.0,4.0,36.0,3.5,Yes,Female,White,Failed_or_not_attempted
-1.08,-1.48,69.0,756.3157709999999,3.0,3.0,37.0,3.3,No,Female,White,Passed
1.04,0.97,68.0,756.3157709999999,3.0,3.0,37.0,3.3,No,Female,White,Passed
-0.32,-0.39,68.0,839.473663,5.0,4.0,41.0,3.5,No,Male,White,Passed
-1.15,-1.95,54.0,674.736825,3.0,3.0,35.0,2.8,No,Male,White,Failed_or_not_attempted
0.26,-0.08,56.0,837.8947169999999,5.0,2.0,39.0,3.8,No,Female,White,Failed_or_not_attempted
0.72,1.05,68.0,792.105244,4.0,4.0,38.0,3.5,No,Male,White,Passed
-0.42,-0.79,67.0,691.578933,4.0,2.0,31.0,3.6,No,Female,Other,Passed
-0.49,-0.7,60.0,856.842082,5.0,5.0,44.0,3.2,No,Male,White,Passed
0.91,1.27,69.0,758.9473519999999,2.0,3.0,34.0,3.8,No,Female,White,Passed
-1.01,-1.22,59.0,648.4210344999999,3.0,4.0,36.5,2.3,No,Male,White,Passed
-1.78,-1.55,62.0,687.3684059999999,3.0,3.0,32.0,3.4,Yes,Female,White,Passed
1.66,1.8,69.0,780.526298,4.0,4.0,36.0,3.7,No,Female,White,Passed
0.99,1.24,67.0,909.999974,6.0,5.0,48.0,3.1,No,Male,Other,Passed
-1.28,-1.03,64.0,718.9473519999999,3.0,2.0,34.0,3.4,No,Male,White,Passed
-0.85,-0.7,68.0,631.578933,3.0,3.0,31.0,3.0,No,Female,White,Passed
-0.98,-1.3,69.0,767.894717,3.0,3.0,39.0,3.1,No,Female,White,Passed
-0.29,-0.9,68.0,765.263136,3.0,3.0,42.0,2.6,No,Male,White,Passed
-0.63,-0.55,69.0,694.736825,3.0,3.0,35.0,3.0,No,Female,White,Passed
0.0,0.0,63.0,668.4210410000001,3.0,1.0,27.0,4.0,No,Female,White,Failed_or_not_attempted
-0.55,-0.9,68.0,573.6841965,5.0,4.0,30.5,2.5,No,Male,Black,Passed
-0.32,-0.8,67.0,889.473663,5.0,4.0,41.0,4.0,No,Male,White,Passed
0.0,0.0,61.0,928.421028,5.0,2.0,46.0,3.6,No,Male,White,Passed
0.39,-0.05,69.0,934.210501,5.0,4.0,47.0,3.5,No,Male,White,Passed
0.46,0.76,61.0,823.68419,4.0,4.0,40.0,3.5,No,Male,White,Passed
-0.75,-0.61,66.0,691.578933,5.0,2.0,31.0,3.6,No,Male,Other,Passed
-0.13,-0.77,66.0,752.6315615,3.0,3.0,35.5,3.5,No,Female,White,Passed
-0.45,0.0,67.0,846.842082,3.0,3.0,44.0,3.1,No,Male,White,Failed_or_not_attempted
1.67,0.99,69.0,700.526298,5.0,3.0,36.0,2.9,No,Female,Black,Passed
-0.26,-0.86,65.0,787.8947169999999,3.0,2.0,39.0,3.3,No,Male,White,Failed_or_not_attempted
2.31,2.45,69.0,895.2631359999999,4.0,3.0,42.0,3.9,No,Male,White,Passed
-0.04,-0.38,52.0,721.578933,4.0,3.0,31.0,3.9,No,Female,White,Passed
-1.25,-0.95,68.0,665.78946,4.0,3.0,30.0,3.5,No,Female,Black,Passed
1.26,0.95,69.0,905.263136,1.0,3.0,42.0,4.0,No,Female,White,Passed
-0.95,-0.28,69.0,684.736825,5.0,4.0,35.0,2.9,No,Female,White,Passed
-0.46,0.02,67.0,826.315771,3.0,3.0,37.0,4.0,No,Female,White,Failed_or_not_attempted
-2.49,0.0,66.0,746.315771,3.0,2.0,37.0,3.2,No,Male,White,Failed_or_not_attempted
-0.4,-0.11,69.0,727.3684059999999,3.0,3.0,32.0,3.8,No,Female,White,Passed
-0.62,-0.22,69.0,911.052609,5.0,4.0,43.0,3.9,No,Female,White,Failed_or_not_attempted
0.34,0.0,69.0,882.6315549999999,5.0,4.0,45.0,3.3,No,Male,White,Failed_or_not_attempted
-0.35,-0.89,63.0,736.315771,5.0,2.0,37.0,3.1,No,Male,White,Passed
-0.52,-1.43,68.0,604.210514,3.0,4.0,28.0,3.2,No,Female,Black,Passed
0.0,0.0,60.0,866.842082,4.0,4.0,44.0,3.3,No,Male,White,Failed_or_not_attempted
0.9,1.72,54.0,664.736825,4.0,2.0,35.0,2.7,No,Male,White,Passed
-1.41,-1.78,65.0,694.736825,3.0,4.0,35.0,3.0,No,Male,White,Failed_or_not_attempted
-0.37,-0.88,69.0,702.105244,4.0,4.0,38.0,2.6,No,Male,White,Passed
0.0,0.0,69.0,694.736825,3.0,4.0,35.0,3.0,Yes,Male,White,Failed_or_not_attempted
1.82,1.22,68.0,875.263136,2.0,2.0,42.0,3.7,No,Female,White,Passed
-0.71,-0.21,44.0,687.3684059999999,3.0,3.0,32.0,3.4,No,Female,White,Passed
0.88,0.15,62.0,716.3157709999999,3.0,3.0,37.0,2.9,Yes,Male,White,Failed_or_not_attempted
0.87,0.88,62.0,681.0526155,3.0,3.0,33.5,3.1,No,Female,White,Passed
2.1,2.11,69.0,885.2631359999999,4.0,3.0,42.0,3.8,No,Male,White,Passed
0.44,0.27,66.0,611.578933,2.0,4.0,31.0,2.8,Yes,Male,White,Passed
1.04,0.67,68.0,829.9999805,3.0,4.0,38.5,3.8,No,Male,White,Passed
0.25,0.21,68.0,764.2105075,5.0,2.0,37.5,3.3,No,Female,White,Passed
-0.2,0.4,60.0,684.736825,2.0,3.0,35.0,2.9,No,Male,White,Passed
-0.39,-1.03,66.0,694.736825,3.0,3.0,35.0,3.0,No,Male,White,Passed
-0.98,-1.26,67.0,539.9999869999999,4.0,5.0,29.0,2.4,No,Male,White,Passed
0.19,0.15,69.0,744.736825,3.0,4.0,35.0,3.5,No,Male,White,Passed
0.92,0.51,68.0,742.105244,3.0,4.0,38.0,3.0,No,Female,White,Passed
-0.73,0.38,67.0,724.736825,5.0,4.0,35.0,3.3,No,Female,White,Passed
-0.52,-1.25,64.0,645.78946,3.0,4.0,30.0,3.3,Yes,Female,Black,Failed_or_not_attempted
1.62,2.24,66.0,984.210501,6.0,3.0,47.0,4.0,No,Male,White,Passed
-0.33,-0.46,63.0,763.68419,3.0,3.0,40.0,2.9,No,Female,White,Failed_or_not_attempted
1.54,1.1,58.0,734.2105075,4.0,3.0,37.5,3.0,No,Male,White,Passed
-0.6,-1.2,67.0,734.736825,3.0,4.0,35.0,3.4,No,Female,White,Passed
0.56,0.5,65.0,968.421028,5.0,4.0,46.0,4.0,No,Male,White,Passed
-1.04,-1.5,67.0,772.105244,3.0,5.0,38.0,3.3,No,Male,White,Passed
0.0,0.0,56.0,815.263136,3.0,3.0,42.0,3.1,Yes,Female,White,Passed
0.12,-0.26,64.0,657.368406,3.0,4.0,32.0,3.1,No,Female,White,Passed
0.45,0.99,69.0,752.105244,3.0,3.0,38.0,3.1,No,Male,White,Passed
1.57,2.14,69.0,762.105244,3.0,4.0,38.0,3.2,No,Female,White,Failed_or_not_attempted
0.91,1.5,69.0,748.4210344999999,4.0,5.0,36.5,3.3,No,Female,White,Passed
0.01,-0.2,67.0,882.6315549999999,5.0,3.0,45.0,3.3,No,Male,White,Passed
-0.97,-1.03,62.0,710.526298,3.0,4.0,36.0,3.0,No,Male,White,Passed
-0.62,-0.34,64.0,733.6841900000001,3.0,2.0,40.0,2.6,No,Female,Other,Passed
-0.45,-0.98,67.0,806.842082,4.0,5.0,44.0,2.7,No,Male,White,Passed
0.0,0.0,68.0,634.210514,4.0,3.0,28.0,3.5,No,Female,White,Passed
-1.4,0.0,66.0,512.631568,3.0,3.0,26.0,2.6,No,Male,White,Failed_or_not_attempted
-0.51,-0.54,69.0,683.157879,3.0,4.0,33.0,3.2,No,Male,White,Passed
-0.91,0.0,67.0,767.894717,6.0,4.0,39.0,3.1,No,Female,Other,Passed
0.0,0.0,70.0,881.052609,6.0,3.0,43.0,3.6,No,Female,Other,Passed
